% randomly generated dataset
@relation cpu
@attribute MYCT REAL
@attribute MMIN REAL
@attribute MMAX REAL
@attribute CACH REAL
@attribute CHMIN REAL
@attribute CHMAX REAL
@attribute class REAL
@data
105,768,2000,64,2,6,80
60,2620,16000,112,1,64,28
133,2000,2000,0,1,5,23
1500,2000,8000,32,3,6,31
300,1000,6000,24,16,6,117
143,4000,32000,64,4,3,138
900,384,4000,0,1,8,54
?,2000,32000,32,1,5,54
200,1000,8000,32,0,4,53
48,4000,2000,8,1,20,25
50,1000,4000,0,1,2,102
160,2000,4000,0,4,1,27
225,2000,1500,32,1,24,80
124,2000,16000,?,1,20,227
143,512,16000,30,6,0,70
110,1000,8000,32,1,?,18
200,1000,4000,0,16,2,38
56,1310,16000,4,6,6,32
300,8000,8000,64,1,6,88
200,768,8000,0,1,16,136
50,2000,16000,0,1,24,382
50,4000,16000,16,4,16,26
105,2000,16000,16,6,2,47
17,1000,4000,24,1,12,88
200,512,4000,16,16,24,183
52,2000,4000,30,1,24,290
250,1000,8000,0,1,32,17
25,2000,8000,64,26,6,22
50,1000,8000,0,16,1,34
330,?,8000,1,6,32,22
60,1000,8000,8,6,6,41
133,8000,1000,0,4,12,227
200,2000,6200,9,4,8,157
125,256,4000,64,1,32,80
1500,1000,4000,0,8,20,360
75,1000,12000,0,6,8,270
400,512,4000,64,1,24,34
50,2000,16000,32,1,16,18
330,2000,16000,2,1,6,34
50,256,8000,0,8,32,34
50,2000,16000,160,1,24,20
59,16000,8000,0,1,8,181
26,2000,8000,112,3,10,74
810,16000,1000,4,12,26,24
115,1000,8000,1,3,16,74
50,2000,6000,8,1,1,266
115,2000,16000,0,8,2,95
50,5000,32000,128,1,6,23
115,2000,8000,8,1,28,57
143,2000,4000,64,12,6,24
1100,1000,64000,8,8,8,281
125,8000,10480,65,1,16,18
30,2000,8000,0,1,6,20
800,2000,4000,64,1,32,18
180,2620,8000,32,8,6,113
48,128,8000,1,12,3,117
900,1000,12000,8,1,6,67
50,2000,4000,32,3,48,82
29,2000,24000,0,3,16,25
100,2000,8000,30,1,4,18
29,2000,12000,32,1,5,266
160,5000,8000,64,8,104,80
25,2000,24000,24,1,3,157
70,256,4000,0,1,6,74
700,8000,32000,2,1,176,35
300,2000,8000,0,3,3,30
29,8000,12000,48,12,6,24
56,1000,12000,64,4,20,220
250,1000,2000,64,1,24,18
100,8000,16000,0,1,1,26
75,2000,2000,0,2,24,34
400,96,16000,0,12,8,142
29,32000,4000,128,3,20,59
64,1000,16000,0,2,4,28
125,1000,64000,48,3,32,67
50,5000,16000,2,3,6,?
56,524,16000,32,12,6,74
350,1000,2000,?,7,8,749
38,1000,3000,32,1,7,23
23,256,8000,32,1,104,86
143,4000,4000,6,3,5,74
180,384,8000,0,24,1,50
25,768,12000,6,1,24,26
56,2000,4000,8,4,24,142
300,2000,3000,0,1,24,20
38,4000,64000,128,16,32,28
29,2000,6200,0,6,8,29
115,4000,8000,0,1,0,34
?,1000,1000,1,1,6,37
125,256,32000,0,1,16,34
105,4000,2620,0,1,24,23
60,512,8000,64,6,?,23
29,768,4000,64,5,52,86
50,2000,4000,0,3,12,132
50,512,2000,0,8,6,220
124,2000,16000,6,6,6,20
320,4000,24000,0,3,?,142
240,4000,10480,9,16,28,40
125,512,2000,16,1,5,41
50,2000,8000,6,6,32,116
50,512,8000,32,1,20,70
50,2000,16000,32,1,6,?
70,2000,24000,0,8,128,72
38,2000,512,?,8,8,80
50,2000,5000,8,1,176,18
175,2000,32000,32,8,8,74
105,2000,3000,64,3,24,41
50,2000,16000,0,3,20,34
40,2000,2000,16,5,4,190
115,16000,64000,0,6,32,38
50,512,32000,32,1,24,29
800,2000,2000,64,1,12,32
110,4000,8000,8,8,6,70
75,4000,20970,32,16,4,28
200,1000,1000,65,4,6,20
140,2000,2000,32,1,8,142
30,2000,32000,12,1,176,82
38,4000,8000,0,7,3,199
50,1000,4000,32,16,20,19
240,1000,20970,32,1,1,126
?,2000,5000,4,8,24,44
50,262,8000,96,3,16,28
29,2000,8000,32,6,24,45
50,1000,32000,64,1,24,253
38,512,2000,131,1,20,116
75,1000,8000,0,0,8,88
125,256,8000,?,1,3,21
25,512,8000,16,3,38,28
124,2000,64000,0,8,64,34
50,2000,6000,8,1,16,113
900,2000,4000,24,6,2,47
110,500,16000,0,3,3,67
250,256,16000,8,?,6,41
180,256,8000,32,12,8,41
143,1000,1500,0,1,12,183
180,2300,4000,112,8,12,603
240,1000,2000,128,1,2,19
320,4000,3000,4,1,16,350
56,64,64000,0,2,28,360
140,1000,32000,0,1,1,29
200,2000,4000,1,4,12,42
175,2000,24000,131,1,32,25
50,512,8000,6,16,32,117
1500,1000,2000,8,2,32,35
29,768,8000,32,16,6,74
400,32000,2000,160,3,24,28
160,1000,2000,8,1,6,28
115,1000,20970,0,12,24,171
480,4000,5000,8,12,176,21
92,1000,4000,0,1,6,39
125,2000,8000,16,52,2,54
115,4000,?,128,6,32,30
300,?,8000,2,12,5,34
50,2000,3000,32,3,6,34
29,768,64000,8,52,5,44
125,524,8000,?,1,26,183
50,192,64,32,1,8,175
50,2000,12000,30,8,32,116
200,1000,8000,2,16,5,603
50,524,6000,131,12,128,24
29,2000,2620,8,8,8,41
59,1000,32000,32,12,2,47
140,256,2000,16,1,6,86
56,1000,1000,256,2,24,81
200,1000,1000,16,3,8,116
57,1000,8000,0,7,6,151
240,8000,4000,0,5,24,54
143,8000,4000,16,1,6,?
800,8000,2000,0,0,12,67
50,1000,2000,32,1,4,24
175,2000,4000,0,8,32,53
48,2000,2000,0,1,32,20
75,4000,8000,0,12,31,116
92,2000,16000,6,1,32,157
57,1000,16000,4,1,5,28
125,1000,4000,0,1,2,978
50,2000,8000,0,1,26,181
75,2000,32000,8,3,5,22
56,1000,6000,0,1,5,28
50,512,16000,4,8,6,28
133,8000,8000,4,3,4,37
800,2000,8000,64,1,24,171
125,4000,8000,0,1,1,39
50,4000,4000,9,3,52,76
110,2000,64000,0,?,16,36
50,384,12000,0,1,5,46
23,1000,4000,8,1,32,21
1100,512,4000,64,1,6,40
810,512,12000,0,1,4,132
26,1000,4000,0,6,5,360
50,1000,32000,8,1,24,24
160,256,1000,0,1,6,360
60,8000,6000,0,1,6,47
29,512,64000,64,8,176,267
26,1000,?,6,3,24,20
30,16000,8000,16,3,8,381
1100,1000,32000,16,5,2,57
17,8000,8000,0,6,4,23
112,2000,8000,16,1,128,15
56,8000,12000,160,8,5,80
1100,8000,5000,8,3,16,101
50,8000,16000,0,16,176,46
30,256,4000,0,1,176,23
50,2000,16000,64,1,16,24
143,256,4000,8,4,14,29
52,512,32000,1,1,1,31
320,1000,12000,30,12,16,34
143,2000,4000,64,12,52,132
50,2000,32000,8,1,6,34
400,?,8000,48,6,54,29
110,2000,4000,0,3,1,119
225,1000,?,64,8,6,80
320,16000,2000,32,1,54,41
60,2000,32000,6,1,1,47
59,1000,4000,8,12,3,34
23,512,3000,0,1,32,74
38,?,2000,2,1,20,88
143,256,8000,6,4,32,78
50,512,5000,0,1,52,28
25,1000,4000,24,1,20,124
200,512,5000,0,6,6,30
125,2000,3500,0,1,0,28
50,2000,32000,0,6,8,181
320,3100,64000,0,1,24,27
115,1000,4000,32,3,24,88
350,256,16000,0,3,16,181
300,1000,16000,0,1,12,31
300,1000,?,8,1,8,350
115,4000,6200,0,1,10,978
320,256,16000,9,6,104,978
160,1000,2000,32,6,6,?
320,2000,16000,0,1,24,36
110,2000,5000,32,1,26,21
29,192,32000,?,3,4,41
320,256,4000,8,1,4,41
105,8000,4000,16,1,1,67
1100,5000,4000,0,1,24,81
38,256,5000,6,1,6,23
133,2000,16000,0,3,16,45
330,3000,2000,6,3,176,142
300,1000,4000,8,6,32,50
115,8000,32000,0,1,3,29
56,4000,4000,24,5,10,?
23,1000,4000,16,6,6,157
300,1000,32000,0,1,24,19
56,256,8000,32,1,6,34
92,1000,32000,0,?,6,26
140,2300,8000,0,1,8,381
200,4000,8000,0,1,24,20
810,4000,2000,64,3,32,190
300,8000,16000,256,4,6,30
90,1000,4000,4,1,16,25
26,4000,1000,8,1,1,24
92,256,6200,65,2,3,37
90,262,8000,128,6,24,18
143,2000,64000,0,1,5,36
59,2000,8000,0,16,8,80
75,768,2620,0,1,15,44
240,2000,8000,65,5,5,24
330,512,20970,2,3,24,27
200,4000,5000,8,5,8,199
38,2000,4000,64,3,52,25
400,512,8000,0,16,13,23
25,256,1000,0,3,4,82
300,768,12000,0,4,8,116
26,2000,4000,12,1,32,47
180,4000,12000,0,6,3,47
810,1000,12000,32,1,12,81
300,1000,3000,8,1,7,34
38,1000,2620,8,1,16,25
110,512,6200,128,1,24,56
140,2000,4000,6,1,24,199
105,512,2000,16,5,20,29
320,2000,32000,1,1,6,42
180,1000,1000,0,12,64,74
225,32000,5000,30,1,176,113
57,2000,4000,30,3,5,350
72,8000,8000,0,1,24,30
70,2000,4000,32,1,8,142
800,384,8000,16,8,20,19
300,512,8000,0,4,24,102
38,16000,12000,0,1,2,81
480,8000,6000,0,1,5,35
30,2000,8000,8,1,1,25
400,768,6200,128,3,54,28
50,1000,8000,0,16,20,136
200,8000,4000,0,12,1,175
180,262,16000,32,1,6,35
29,2000,8000,64,1,64,74
400,1000,6200,0,4,176,47
25,512,5000,0,6,24,26
143,1310,12000,32,1,5,107
25,2000,4000,64,1,12,40
50,512,8000,8,3,5,48
40,16000,8000,0,3,104,361
800,512,16000,0,4,24,81
50,1000,2000,0,1,32,46
26,1000,4000,16,3,5,24
50,2000,3000,32,1,24,45
160,4000,16000,256,1,12,136
300,16000,16000,32,1,6,44
40,1000,8000,0,5,54,117
180,4000,32000,64,1,8,25
72,8000,4000,6,1,2,30
300,8000,16000,142,4,12,53
800,1000,8000,?,8,5,138
320,1000,?,0,12,24,34
250,?,16000,65,1,0,24
26,512,2000,0,3,6,41
800,1000,16000,64,?,54,266
140,4000,32000,64,52,12,88
26,512,8000,8,1,6,26
38,2000,4000,0,5,6,46
115,256,16000,0,8,20,21
50,2000,4000,32,1,24,132
124,1000,8000,0,0,6,29
1100,1000,24000,112,1,12,67
220,2000,16000,131,3,4,253
320,1000,1000,8,1,5,?
29,8000,8000,12,16,6,88
56,2000,32000,32,3,64,116
50,8000,4000,32,8,2,157
180,8000,4000,8,1,32,35
75,8000,8000,8,3,4,281
400,4000,8000,8,1,12,53
35,2000,32000,160,6,1,41
23,512,1500,8,1,3,24
72,256,8000,8,1,1,20
180,1000,10480,6,5,8,57
180,2000,8000,?,1,8,18
50,768,3000,4,1,0,54
320,2000,2000,8,8,6,?
167,2000,16000,16,1,64,74
800,8000,32000,8,1,7,35
26,2000,32000,6,1,2,175
133,2000,2620,32,2,5,18
105,4000,10480,0,6,8,19
350,256,2000,0,5,54,35
700,4000,8000,0,12,24,48
50,2000,8000,48,4,8,67
38,2000,8000,64,26,6,34
225,2000,4000,8,7,24,1238
50,2000,12000,0,1,0,23
50,16000,2000,8,1,4,381
50,768,4000,32,?,16,53
90,2000,12000,8,4,5,919
50,256,4000,32,1,32,50
220,256,8000,32,16,6,48
57,4000,16000,4,6,24,43
38,1000,4000,8,1,8,19
100,384,8000,32,1,32,34
810,1000,12000,30,1,12,53
400,2000,16000,0,6,32,41
?,256,6200,16,3,16,26
50,8000,32000,9,1,32,81
50,512,4000,0,1,38,70
180,1000,768,32,1,6,382
35,1500,8000,8,1,8,19
50,512,16000,8,5,24,41
26,2000,4000,4,1,5,34
50,384,8000,32,8,8,113
72,2000,32000,9,6,6,28
600,256,16000,8,1,8,27
50,4000,2620,64,6,24,27
50,4000,8000,9,1,6,919
23,768,8000,64,1,10,30
133,2000,32000,64,12,?,25
60,256,4000,0,1,4,74
72,384,5000,0,1,19,74
140,768,3000,8,1,8,47
124,16000,8000,0,3,8,15
72,8000,2000,0,6,24,603
52,2000,?,0,1,28,20
75,512,4000,0,24,14,18
700,2000,2000,0,3,16,46
23,5000,16000,64,16,6,381
203,512,8000,32,3,3,35
800,256,32000,?,1,12,175
250,1000,16000,24,2,16,20
300,16000,6200,6,3,8,34
180,2000,32000,160,1,6,749
50,2000,2000,131,3,6,27
17,512,64000,8,1,16,25
50,1000,1000,0,6,16,33
140,512,4000,256,4,38,88
480,1000,8000,0,1,4,102
50,2000,10480,142,2,32,73
400,8000,16000,64,3,2,1238
75,16000,4000,64,3,24,88
320,2000,8000,64,1,6,82
320,8000,2000,24,1,6,361
35,192,32000,64,1,4,117
30,4000,4000,0,?,10,220
800,2000,64,24,1,8,50
92,1000,3000,0,4,8,31
143,1000,4000,8,1,7,80
50,256,8000,8,0,24,22
300,2000,4000,8,1,20,32
143,2000,16000,0,3,10,80
150,4000,4000,24,1,5,27
600,2000,3000,64,52,6,20
92,2000,16000,8,1,3,24
57,8000,6000,64,?,20,27
320,?,64000,0,1,26,29
25,2000,512,0,1,176,341
800,512,6200,1,8,2,52
56,1000,8000,12,1,4,34
50,4000,4000,1,3,32,80
60,2620,2000,64,4,24,227
225,2000,2000,8,5,8,978
30,1000,8000,4,5,?,31
75,?,12000,8,12,1,29
26,512,4000,0,6,32,199
30,2000,4000,4,6,16,253
125,2000,12000,64,12,6,23
50,2000,32000,32,12,12,21
140,512,8000,0,12,5,30
125,4000,16000,0,1,6,290
60,4000,8000,0,1,32,50
110,16000,8000,64,8,6,24
300,256,32000,0,24,24,64
330,512,64,4,3,1,42
133,1000,8000,8,1,64,?
110,8000,2000,0,1,32,67
175,2000,2000,0,1,16,23
320,8000,16000,64,2,8,149
105,1000,16000,64,4,3,34
180,1000,20970,0,1,8,30
57,2000,8000,24,4,4,47
160,8000,3000,8,1,1,117
900,2000,8000,32,5,38,28
50,1000,8000,0,3,64,75
17,1000,32000,32,1,4,26
105,1000,8000,8,8,24,45
180,2000,?,64,3,24,199
100,2000,?,0,3,8,41
320,256,16000,8,7,14,46
180,256,12000,16,1,24,80
38,256,32000,0,1,5,24
72,16000,8000,6,1,2,31
350,2000,6200,8,16,24,80
900,1000,4000,0,4,24,24
56,3100,6300,0,3,5,78
124,2000,16000,0,6,24,35
75,8000,8000,?,4,3,19
140,2000,4000,8,1,64,46
72,2000,16000,16,1,26,382
140,2000,8000,32,12,14,82
320,8000,16000,12,3,4,38
29,?,16000,0,8,6,45
50,3100,4000,0,1,4,181
900,1000,32000,0,1,16,18
26,96,4000,32,1,16,253
800,8000,4000,0,4,8,56
29,2000,4000,32,3,24,46
125,1310,16000,0,1,16,65
200,2000,16000,6,1,5,67
800,16000,4000,32,8,2,30
140,8000,?,16,12,12,182
180,?,16000,0,1,54,35
110,1310,64000,16,1,2,53
203,8000,8000,4,1,8,341
75,1000,16000,8,6,8,64
900,4000,16000,9,1,6,426
240,256,4000,0,1,5,44
110,2000,4000,?,3,24,29
50,2000,16000,32,1,32,95
29,524,8000,0,1,1,19
110,500,4000,32,4,5,80
140,2000,3000,16,1,5,23
23,2000,6000,32,2,13,41
50,1000,12000,8,6,26,978
50,128,4000,0,8,2,253
50,512,8000,0,1,6,270
50,256,4000,8,1,6,41
125,2000,16000,65,3,12,19
250,2000,1000,0,16,3,74
29,2000,2000,0,0,16,126
25,2000,2000,0,8,32,53
100,512,16000,0,1,24,65
143,512,2000,0,52,3,20
225,1000,16000,0,1,26,44
100,2000,1000,0,4,24,220
220,1000,32000,64,1,64,24
?,2000,4000,0,2,16,81
125,1000,6000,0,4,3,41
56,1000,5000,8,4,176,53
70,512,6000,0,1,5,113
50,2000,16000,0,12,32,47
320,2000,8000,8,4,0,76
200,262,10480,0,12,5,38
50,2000,16000,4,1,24,24
800,8000,16000,9,1,24,53
133,262,4000,48,6,16,18
25,512,24000,0,1,8,50
26,2000,16000,4,1,12,17
75,1000,8000,2,12,8,22
180,2000,12000,8,1,13,86
300,2000,2000,16,?,14,34
800,2000,4000,0,3,24,47
800,8000,3000,0,4,24,181
200,2000,32000,8,3,6,426
300,384,8000,0,12,2,24
240,256,?,8,1,6,28
70,4000,32000,8,1,6,34
116,3100,1000,16,1,4,41
56,262,8000,32,3,24,25
400,2000,4000,16,8,6,381
38,1000,4000,65,1,24,24
150,768,12000,0,4,3,199
112,2000,4000,8,6,4,47
140,262,8000,24,6,6,48
59,1000,8000,64,?,26,34
110,96,1000,8,3,2,25
160,8000,6200,8,3,5,47
26,1000,4000,32,6,64,107
25,2000,2000,112,1,1,149
26,2000,6000,0,5,12,41
175,2000,2000,64,52,24,52
480,16000,12000,64,3,5,40
180,1000,2000,1,6,?,183
124,4000,8000,16,1,24,32
75,4000,1000,30,1,6,46
200,512,16000,8,0,6,27
350,8000,4000,24,6,24,20
400,8000,32000,64,1,32,33
75,8000,12000,6,8,32,28
59,1000,2000,0,1,3,117
75,768,6300,8,3,54,44
143,2000,32000,0,6,1,24
25,1000,8000,16,1,4,46
100,768,6200,6,6,4,116
300,32000,6000,64,8,16,74
105,8000,8000,32,0,6,46
320,2000,2000,16,1,6,29
48,2000,16000,65,12,4,99
300,16000,4000,0,8,10,21
200,?,16000,112,1,32,23
900,4000,4500,0,6,6,182
300,512,8000,32,1,32,25
29,1000,16000,32,1,14,38
60,8000,4000,32,16,6,31
98,1000,4000,8,1,24,227
160,4000,6000,0,1,16,270
320,1000,6000,0,6,8,361
17,4000,4000,64,8,1,36
75,256,1000,142,1,28,31
143,2000,16000,2,1,14,29
400,4000,4000,64,1,1,107
35,768,32000,24,3,24,24
75,4000,32000,8,1,6,603
300,2000,4000,64,26,16,18
50,512,6200,0,1,104,181
84,8000,4000,0,3,16,53
140,256,2000,1,3,6,29
320,524,16000,8,16,64,52
50,64,16000,142,8,4,29
110,1000,6200,0,1,6,56
320,1000,4000,142,1,3,35
160,4000,20970,0,1,4,113
320,256,8000,0,3,6,46
140,262,8000,0,5,6,32
26,8000,5000,0,1,?,290
140,1000,2000,8,1,4,41
140,2620,4000,?,8,16,25
160,4000,16000,0,5,1,124
250,512,2620,8,1,20,76
150,256,12000,2,1,7,81
180,2000,8000,8,1,2,136
50,1000,3000,0,3,104,28
160,8000,4000,2,1,1,382
143,4000,12000,32,6,8,82
57,2000,16000,0,1,32,182
320,2000,8000,8,52,24,17
116,2000,8000,0,1,24,30
90,2620,8000,4,1,24,21
480,1000,8000,64,3,54,74
250,1000,8000,8,1,32,25
50,1000,?,8,3,54,80
50,4000,?,0,2,20,42
330,1000,4000,0,1,0,44
50,2000,8000,4,1,24,28
800,16000,8000,16,1,8,52
800,2000,12000,?,0,6,20
92,1000,12000,4,5,10,21
300,2000,4000,32,1,6,46
160,?,2000,32,12,4,18
225,16000,4000,4,12,5,20
700,512,32000,24,1,24,919
800,256,4000,64,3,5,35
38,262,16000,24,3,64,281
112,4000,768,64,1,12,54
57,4000,32000,0,5,3,81
50,1000,8000,32,52,6,23
140,512,16000,6,2,24,29
300,1000,32000,6,3,3,27
50,512,16000,142,3,5,138
26,768,8000,0,1,5,42
200,8000,8000,64,1,1,28
23,256,8000,0,1,10,34
112,1000,32000,8,3,16,?
800,4000,8000,0,1,24,44
105,384,32000,0,6,8,24
105,2000,16000,0,3,5,23
90,4000,16000,128,0,0,190
140,1000,8000,8,1,2,64
250,16000,512,16,1,14,59
800,2000,8000,2,16,20,33
59,2000,1000,0,3,8,24
48,3100,12000,30,3,24,34
29,1000,2000,8,1,15,199
75,1000,16000,0,2,6,50
50,2000,32000,30,3,6,53
250,4000,1000,8,1,54,32
200,512,2000,48,1,8,181
180,2000,20970,24,3,8,74
50,2000,32000,64,12,8,50
320,2000,8000,131,1,6,25
26,512,12000,?,1,16,41
50,256,8000,0,16,3,24
810,3000,4500,0,16,6,21
50,8000,6200,12,3,20,17
92,512,8000,8,1,12,29
180,2000,8000,0,8,32,124
185,8000,8000,8,1,5,56
140,4000,32000,0,1,12,20
110,768,1000,0,8,1,95
?,4000,16000,16,8,2,290
900,2000,16000,0,1,128,80
800,1000,8000,8,1,54,46
25,2000,16000,64,1,6,76
72,512,5000,8,5,1,44
800,5000,4000,?,12,4,31
50,2000,10480,64,1,5,29
115,1000,8000,?,1,5,46
175,512,4000,2,1,64,151
112,512,16000,16,1,2,82
140,96,8000,4,3,104,29
50,4000,2000,8,8,?,20
38,1000,8000,64,12,1,?
56,2000,8000,0,1,8,65
50,16000,8000,24,1,32,20
185,4000,4000,128,1,24,275
125,2000,5000,64,1,6,18
50,8000,4000,30,7,0,102
480,2000,4000,128,1,3,20
300,1000,8000,0,6,5,29
50,2000,2620,32,1,5,107
92,1000,64000,8,6,20,74
35,8000,8000,8,1,10,76
26,1000,6200,16,1,1,28
810,1000,24000,0,3,24,44
84,1000,8000,64,3,28,19
23,768,16000,6,16,5,76
26,384,16000,0,3,32,17
60,768,16000,0,1,54,138
59,2000,16000,24,1,8,603
1100,512,24000,0,3,6,341
140,5240,32000,1,3,6,86
225,256,12000,0,1,6,23
160,512,64,8,24,20,36
330,1000,16000,8,1,8,76
26,2000,4000,0,1,3,28
26,512,3500,32,1,1,62
180,4000,2000,32,16,6,138
110,8000,8000,0,1,3,31
38,2000,8000,64,1,14,74
50,2000,4000,0,6,2,56
84,4000,8000,32,8,16,62
50,2620,1000,0,4,24,24
105,256,6000,16,8,6,32
17,3000,16000,64,1,5,35
800,512,16000,128,1,8,41
50,2000,2620,12,4,16,23
900,512,2000,0,1,5,75
140,2620,32000,8,1,24,38
26,2000,12000,112,16,32,15
800,2620,12000,32,16,16,157
300,256,4000,4,3,32,52
?,4000,8000,8,1,24,62
300,16000,4000,32,3,32,53
320,256,2620,0,3,1,44
60,2000,8000,64,1,4,120
92,2000,16000,256,1,2,59
50,4000,8000,32,12,16,42
75,4000,4000,16,1,24,46
300,1000,4000,0,5,4,29
480,2000,4000,0,1,19,341
105,16000,32000,64,8,8,181
143,2000,6000,0,6,52,19
25,768,8000,0,1,104,151
?,512,16000,0,52,5,56
50,1310,2000,0,6,1,33
17,2000,4000,32,1,14,749
1100,1000,16000,8,1,38,23
75,16000,6200,0,1,8,181
143,512,16000,65,1,54,73
30,2300,4000,4,2,48,21
180,2000,1000,8,3,5,29
200,4000,8000,8,1,8,117
800,1000,6200,8,1,7,30
250,500,16000,0,3,16,126
105,2000,8000,0,?,4,20
38,1000,2000,0,32,16,25
300,2000,2000,0,8,2,30
180,2000,8000,8,1,14,76
50,8000,4000,?,1,5,52
26,3100,8000,0,1,5,56
480,768,16000,2,1,6,41
105,512,4000,8,1,26,47
50,64,32000,0,1,16,126
800,2000,8000,112,16,54,151
30,2000,512,30,52,24,18
900,1000,32000,0,8,12,41
17,1000,4000,0,1,104,41
800,512,4000,4,1,8,53
140,4000,16000,32,1,3,88
300,768,16000,24,16,64,41
810,2000,8000,64,1,32,28
26,1000,2000,64,1,7,29
300,1000,6300,0,1,10,23
480,2000,16000,24,16,24,28
133,2000,8000,0,1,8,41
38,8000,6000,9,1,1,53
100,1500,2000,8,6,8,290
250,16000,12000,64,1,6,62
320,8000,12000,4,1,32,39
160,1000,8000,142,6,64,27
1500,4000,3000,0,1,1,31
180,256,3000,24,4,64,21
400,4000,?,0,16,4,29
140,1000,8000,0,52,5,54
125,2300,2000,8,4,12,24
17,1000,6000,?,6,32,101
1500,1000,4000,0,3,26,88
250,2000,8000,128,1,64,149
30,2000,32000,0,3,38,95
98,768,8000,48,1,4,19
800,512,5000,8,1,19,28
810,4000,4000,0,3,6,74
300,1000,32000,32,2,?,22
180,8000,12000,0,1,0,290
185,8000,8000,16,0,32,136
300,768,2000,24,12,24,80
143,4000,2000,0,3,12,74
56,4000,64000,48,3,24,50
320,2000,4000,4,12,2,24
240,1000,16000,32,3,1,266
50,1000,512,0,6,1,350
70,2000,?,0,1,12,42
150,2000,4000,8,1,4,34
56,1000,8000,0,1,2,29
50,2000,16000,48,5,2,28
125,768,64000,0,1,8,41
50,768,1000,32,5,32,53
1500,768,4000,0,2,?,62
38,512,6200,8,12,0,199
200,1000,8000,32,1,64,39
160,768,24000,32,3,6,22
800,2000,5000,32,12,5,26
160,2000,8000,32,6,26,29
116,1000,2000,64,1,6,19
320,2000,8000,0,1,24,75
38,256,8000,8,1,5,82
56,2000,2000,32,16,5,50
225,1000,16000,160,4,6,34
105,2000,8000,0,1,3,29
480,2000,8000,0,1,3,32
25,16000,64000,24,1,6,76
100,768,8000,32,3,16,157
330,2000,2620,64,1,24,25
?,2000,32000,16,4,3,124
75,4000,12000,2,8,32,25
250,1000,16000,131,6,15,275
400,256,8000,32,1,0,81
50,2000,16000,128,16,?,117
250,512,8000,32,1,8,23
35,768,16000,24,1,6,23
1500,768,4000,256,1,6,74
200,4000,8000,0,3,?,50
84,1000,4000,0,3,32,39
800,4000,24000,0,1,24,361
300,2000,2000,16,1,8,64
124,1000,4500,24,8,12,190
26,1000,16000,0,1,24,20
200,1000,512,32,8,26,74
60,2000,16000,0,6,32,132
800,2000,4000,64,8,8,361
50,512,4000,0,?,1,119
50,512,16000,0,1,4,29
38,1000,4000,32,1,6,350
1100,32000,4000,0,16,8,24
150,2000,8000,0,0,16,120
133,512,16000,0,8,16,29
50,768,1000,64,3,0,88
26,4000,16000,0,3,3,39
50,2000,12000,0,6,0,42
133,1000,8000,8,2,?,28
59,2000,16000,256,4,38,57
160,2000,2000,64,3,12,47
105,4000,8000,16,?,32,919
60,2000,2000,64,1,24,59
26,1310,1000,8,3,32,128
52,1000,?,64,5,12,24
116,256,1000,0,1,14,81
320,2000,16000,8,16,10,113
800,768,8000,16,1,4,50
143,2000,4000,16,8,24,25
150,2000,8000,0,1,3,82
92,?,24000,8,1,4,117
225,2000,24000,0,1,2,28
140,4000,16000,32,16,6,74
150,1000,16000,6,12,14,132
167,?,8000,64,1,5,24
50,4000,32000,32,1,16,31
38,2000,32000,0,1,16,54
240,384,4000,8,1,54,18
75,16000,512,32,52,32,20
180,2000,?,16,1,1,138
100,4000,12000,0,1,6,281
75,512,6000,0,1,52,53
143,512,3000,131,1,20,42
59,2000,12000,24,8,32,64
25,4000,2000,0,5,16,72
26,2000,1000,0,1,15,31
1100,4000,4000,16,4,32,151
26,768,2000,0,1,38,45
480,256,12000,128,12,1,267
50,1000,3500,16,1,24,53
29,4000,1500,64,6,4,74
56,2000,4000,2,5,1,23
72,32000,16000,0,1,3,82
400,512,4000,8,1,4,275
56,512,8000,0,1,5,132
72,8000,20970,256,52,6,132
180,16000,2000,32,5,3,15
160,4000,2620,0,2,5,23
143,2000,8000,16,16,16,34
800,512,8000,4,1,7,32
140,4000,4000,8,3,52,29
330,1000,12000,64,2,13,53
56,2000,8000,64,?,24,142
900,5240,4000,0,5,12,32
400,512,4000,32,1,32,34
50,768,4000,48,12,24,31
25,256,4000,0,?,13,28
?,2000,4000,8,5,4,82
26,1000,32000,64,3,38,24
105,16000,2000,32,6,176,381
29,8000,8000,0,6,13,41
50,3100,16000,8,1,6,41
140,2000,8000,8,1,32,290
40,2000,4000,8,0,6,181
38,512,8000,8,1,6,181
400,2000,16000,24,1,20,23
26,8000,8000,0,1,4,25
50,1310,8000,64,1,24,18
60,2300,16000,64,6,54,36
400,512,8000,0,0,6,46
400,512,5000,8,1,4,80
110,1000,16000,128,4,32,28
200,2000,1000,0,5,0,52
110,2000,3000,0,8,64,29
330,1000,3000,32,3,8,47
167,512,8000,8,3,48,29
160,2000,16000,16,3,5,23
180,8000,4000,32,0,5,41
900,1000,8000,64,7,4,48
38,1000,4000,0,2,6,360
300,1000,2000,4,1,12,42
110,2000,2000,0,1,8,25
23,4000,?,8,1,1,34
400,2000,4000,32,12,2,88
400,8000,6000,8,1,6,76
800,3100,6300,32,1,16,28
23,2000,8000,8,1,16,46
900,1000,8000,32,12,10,18
175,512,12000,112,3,6,67
320,1310,6300,32,3,16,101
50,1000,2000,8,12,19,266
26,1000,24000,16,8,24,23
29,1000,4000,8,1,12,181
60,16000,32000,2,3,6,53
