% randomly generated dataset
@relation labor
@attribute duration REAL
@attribute wage-increase-first-year REAL
@attribute wage-increase-second-year REAL
@attribute wage-increase-third-year REAL
@attribute cost-of-living-adjustment {none,tcf,tc}
@attribute working-hours REAL
@attribute pension {none,ret_allw,empl_contr}
@attribute standby-pay REAL
@attribute shift-differential REAL
@attribute education-allowance {yes,no}
@attribute statutory-holidays REAL
@attribute vacation {below_average,average,generous}
@attribute longterm-disability-assistance {yes,no}
@attribute contribution-to-dental-plan {none,half,full}
@attribute bereavement-assistance {yes,no}
@attribute contribution-to-health-plan {none,half,full}
@attribute class {bad,good}
@data
3,2.5,4,?,tc,?,empl_contr,?,?,?,10,average,yes,full,yes,none,good
1,4,?,?,tcf,40,?,12,2,no,11,average,no,full,yes,full,bad
1,3.5,4.5,4,tc,37,?,2,?,yes,12,generous,yes,full,?,full,bad
1,2.5,?,?,?,40,empl_contr,?,3,no,10,below_average,?,half,?,full,good
2,2,?,2.1,?,35,none,?,?,yes,11,below_average,?,?,yes,?,good
3,4,2.5,?,none,27,?,?,?,?,15,?,no,?,?,full,good
2,3,?,?,?,36,?,?,25,?,13,average,?,full,?,none,bad
2,2,?,4.5,none,35,?,?,2,?,10,?,no,half,yes,half,good
1,5,2.5,?,tcf,40,?,?,6,no,11,below_average,no,?,?,?,good
1,3,?,5,tcf,40,ret_allw,?,?,yes,9,below_average,no,half,yes,?,good
3,4,2.5,?,none,?,ret_allw,?,?,?,11,generous,yes,half,yes,full,bad
1,2,4.5,?,none,40,empl_contr,?,3,no,12,average,?,?,?,full,good
3,2,4.6,?,none,40,?,?,14,?,12,generous,yes,half,?,full,good
3,5.7,4,?,none,27,?,?,?,?,?,below_average,?,?,no,half,good
2,2,?,?,tcf,40,?,?,3,yes,12,average,?,?,yes,full,good
3,2,2.5,?,?,38,ret_allw,8,14,?,12,average,?,full,?,?,good
2,4.6,5.3,5,?,40,empl_contr,?,6,?,12,generous,yes,full,?,?,bad
2,4,3,?,?,40,empl_contr,?,3,?,12,below_average,yes,half,yes,?,bad
1,4.6,4.5,?,none,40,empl_contr,?,4,?,15,below_average,?,half,yes,full,good
3,4.5,4.5,?,tcf,40,?,?,6,?,11,average,no,?,no,half,good
3,4,2.5,4.5,none,38,?,?,3,?,13,generous,?,full,?,half,good
2,4.5,4,4.5,?,40,ret_allw,?,?,?,12,below_average,?,none,yes,half,good
2,5,5,?,none,38,?,?,?,?,12,?,?,full,yes,full,good
3,4.5,2.5,?,none,38,?,?,5,?,11,average,yes,?,yes,?,good
2,5,4,2.5,?,?,none,?,?,no,9,below_average,no,?,yes,full,good
3,3,?,?,?,40,ret_allw,?,?,?,11,below_average,?,?,?,?,good
1,5,4.5,?,?,35,empl_contr,?,5,yes,11,generous,no,?,?,full,bad
3,3.5,?,?,none,?,?,?,?,no,11,generous,?,half,?,half,bad
2,4,4,?,?,40,empl_contr,?,2,no,11,below_average,yes,full,?,?,good
1,2,2,2.3,tcf,38,empl_contr,?,?,?,10,generous,no,none,?,none,good
2,6.4,3,?,?,38,?,4,6,?,10,?,no,none,yes,half,bad
2,2.5,5,?,none,40,?,?,?,?,11,average,?,?,yes,full,bad
1,3.5,2,?,tcf,37,none,?,6,no,10,average,?,full,yes,half,good
3,3.5,4.5,?,?,40,?,?,2,no,10,below_average,?,none,yes,?,good
1,3.5,4,?,none,40,?,?,3,no,12,?,yes,full,?,half,good
2,4,?,?,none,40,empl_contr,?,?,?,11,average,?,full,?,half,bad
2,2.1,5,?,?,40,none,?,5,no,13,average,no,half,?,full,good
2,6.9,4,5,tc,40,?,?,6,?,12,generous,?,none,?,full,good
3,6,?,4.6,none,40,none,?,?,no,9,average,?,?,?,full,good
2,4.5,2.5,2,none,38,?,2,5,?,11,generous,yes,?,yes,half,good
3,2,5,4.5,none,37,empl_contr,?,?,?,12,average,?,full,yes,?,good
3,6,5.3,?,none,?,empl_contr,?,?,no,11,average,yes,full,yes,full,good
2,4.5,5.8,?,?,?,ret_allw,?,14,yes,12,below_average,yes,?,yes,full,good
1,3.7,5,?,tcf,?,none,?,?,?,11,below_average,?,?,yes,full,bad
2,3.5,2.5,?,none,39,?,4,6,?,11,below_average,?,?,yes,half,bad
3,3.7,4.5,4.6,tc,38,empl_contr,?,?,?,11,below_average,?,?,?,full,good
3,3.5,?,5,tcf,?,none,?,?,?,11,generous,?,?,?,none,bad
3,5,5.3,?,none,40,?,?,5,no,12,generous,yes,half,yes,?,good
1,3.5,?,?,tcf,38,empl_contr,?,5,no,12,generous,yes,half,?,full,bad
2,2.5,6.4,?,?,40,?,?,5,?,10,generous,yes,half,yes,?,bad
3,4,4,?,none,40,ret_allw,?,?,?,12,below_average,yes,full,?,none,bad
3,3.5,2.5,?,none,39,?,?,5,?,12,?,?,?,?,full,bad
3,2,4,?,tc,40,?,?,?,?,13,generous,?,?,?,?,bad
2,4,4,2.1,none,36,?,?,?,no,10,average,?,full,?,half,bad
2,4.5,2,?,none,38,?,?,4,yes,11,below_average,yes,full,?,none,good
1,2,5.8,5,none,38,ret_allw,?,?,?,12,generous,?,half,?,none,good
1,3,4.6,?,tc,35,none,?,?,?,11,below_average,yes,half,?,?,bad
2,5.7,2.5,?,tcf,?,none,2,?,?,10,below_average,yes,half,yes,?,good
3,7,4.4,?,?,?,?,8,?,no,10,generous,?,?,?,full,bad
1,3,5,?,tcf,35,empl_contr,?,?,no,10,below_average,?,?,yes,half,good
?,4.5,?,?,?,40,?,13,?,yes,12,below_average,yes,?,yes,?,bad
2,6.9,4,?,?,35,?,?,?,?,15,below_average,?,full,?,?,good
3,2.5,?,?,tcf,35,empl_contr,?,3,?,12,generous,yes,none,yes,full,bad
3,3.5,?,?,?,35,?,?,5,?,11,generous,yes,?,?,half,good
2,3,6.4,?,none,38,empl_contr,13,3,no,11,?,?,?,?,?,bad
2,2.5,?,?,none,?,none,?,3,?,12,below_average,?,?,?,?,good
2,4.5,4.5,?,?,?,?,?,5,?,10,generous,?,half,?,full,good
2,3,5,?,tcf,35,empl_contr,?,5,?,11,below_average,?,full,?,?,good
3,3.5,4,?,none,40,empl_contr,?,25,?,?,generous,yes,none,?,?,bad
1,5,3,?,none,38,?,?,6,?,?,below_average,?,half,?,half,good
2,2.5,4,?,tcf,40,?,?,5,?,?,?,?,?,?,full,good
1,3,5,?,tcf,40,?,?,4,?,13,?,?,half,?,none,good
3,2,6,?,?,35,empl_contr,?,?,?,11,average,?,?,yes,?,bad
3,4,4,?,?,38,?,?,4,no,11,below_average,?,?,yes,half,bad
3,3,4,?,none,37,?,?,?,yes,11,?,no,?,yes,full,good
2,6.9,3,2,tc,35,none,?,4,no,12,?,?,?,yes,full,good
3,3.7,4,?,?,38,?,?,3,no,11,average,no,none,yes,full,bad
3,3,4,?,none,38,?,?,5,yes,12,generous,?,?,?,?,good
3,2,4,?,?,?,ret_allw,?,?,yes,?,?,?,none,yes,half,good
2,2,4,2,none,38,?,?,?,?,11,below_average,yes,?,?,?,good
3,5.7,?,?,tc,40,empl_contr,4,6,?,11,below_average,yes,?,?,half,good
3,2,4,?,?,40,empl_contr,?,6,no,11,average,yes,full,?,?,good
2,2,2.5,?,tcf,?,empl_contr,?,?,?,11,generous,yes,full,?,full,good
2,3,3,?,tcf,40,?,13,3,?,10,average,?,none,yes,?,bad
3,3.5,2.5,?,tc,40,empl_contr,?,?,no,10,below_average,?,?,?,half,bad
2,4.5,2.5,?,tcf,40,empl_contr,10,?,?,12,generous,yes,?,?,full,good
?,4.5,?,?,?,35,none,2,?,?,12,?,yes,?,?,half,bad
2,3.7,4.4,5.1,tcf,35,?,?,?,no,11,generous,yes,none,yes,full,good
3,3.7,4,?,none,38,?,?,6,no,11,average,yes,?,yes,full,good
2,2.5,5.8,?,none,?,?,?,?,?,10,average,?,?,yes,full,bad
1,6,4,?,?,35,?,?,3,?,9,below_average,?,?,?,?,bad
3,2,4.5,?,none,40,?,?,2,?,13,generous,yes,full,?,?,good
2,3.5,6.4,?,none,37,none,?,5,?,10,below_average,yes,full,?,full,good
1,?,3,?,?,35,ret_allw,?,3,no,10,below_average,yes,none,?,?,bad
3,?,?,?,?,40,?,?,?,?,12,below_average,no,full,yes,?,bad
1,7,4,?,?,40,?,?,5,no,10,below_average,?,half,?,full,good
2,6.9,5,5,none,?,?,8,?,?,13,below_average,yes,?,yes,none,good
2,4,5,?,none,40,none,8,5,?,11,average,yes,half,?,?,bad
3,5,4,?,none,38,?,?,?,yes,10,below_average,yes,?,yes,full,good
2,2,5.8,?,none,38,?,?,2,?,13,below_average,?,none,?,none,good
1,2,?,2,none,37,none,?,?,yes,11,generous,?,full,yes,full,bad
2,5,5.8,2.1,none,35,?,?,?,?,?,below_average,yes,none,?,full,good
2,3,4.5,?,tc,40,?,?,?,?,11,?,yes,full,yes,half,good
3,5.7,3,?,?,38,none,?,?,?,9,generous,yes,?,yes,?,good
2,5,5.8,?,?,37,?,?,4,?,10,average,no,half,yes,half,good
3,3.5,?,?,none,40,?,4,5,no,10,below_average,?,full,yes,full,good
3,3.5,4,?,none,40,empl_contr,?,5,?,11,below_average,?,half,yes,half,good
1,2,4.8,?,none,35,?,?,5,?,13,generous,?,half,yes,half,bad
3,5.7,5.3,?,?,40,?,?,?,?,15,below_average,yes,half,?,full,bad
1,2.5,4,?,none,40,empl_contr,?,?,?,10,average,yes,half,?,full,good
2,3,4,?,?,35,ret_allw,?,2,?,11,?,no,?,?,?,good
2,4.5,6.4,?,?,33,none,8,2,no,11,average,?,full,yes,?,good
2,3.5,4.6,?,none,40,?,10,2,?,10,average,?,half,yes,full,bad
2,2,4,?,none,40,empl_contr,8,?,?,11,generous,yes,full,yes,?,good
2,2,4.8,?,?,37,?,?,2,?,10,generous,yes,full,?,?,bad
1,4.6,3,?,none,38,none,12,1,yes,10,?,yes,?,?,none,bad
3,5,?,?,?,40,?,4,0,?,13,below_average,?,?,?,full,bad
2,2,3,4.6,?,?,none,?,2,?,10,average,no,half,yes,?,good
3,?,3,2,?,40,empl_contr,?,?,yes,12,below_average,?,half,?,full,good
3,6.4,3,?,tc,?,ret_allw,10,4,?,11,generous,?,full,?,half,good
1,3,?,?,?,40,?,?,4,?,9,generous,yes,full,?,full,good
2,4.5,?,?,tc,40,?,?,?,?,10,below_average,?,half,?,full,good
2,6,4.4,5,?,27,empl_contr,?,?,yes,10,generous,?,?,?,?,good
2,2.8,4.6,?,tcf,36,?,?,3,?,13,average,yes,?,yes,full,good
3,3.5,5.3,5,tc,40,?,?,2,yes,10,below_average,?,half,yes,none,good
2,5.7,4,?,?,38,ret_allw,?,4,?,9,generous,no,none,yes,half,bad
3,4.5,?,?,tcf,33,?,?,6,no,10,generous,yes,half,?,?,good
3,2.5,4,2,tc,40,?,?,?,?,11,below_average,no,?,?,half,good
2,3.5,6.4,?,?,40,none,?,3,?,10,generous,?,?,?,?,good
1,4.5,4,?,?,40,empl_contr,?,2,yes,11,below_average,yes,full,?,full,good
2,3,3,?,none,40,none,?,3,no,12,below_average,?,full,?,?,good
2,3,4,?,tc,38,none,8,5,?,?,average,yes,none,?,full,good
2,2,5,4.6,?,40,?,10,?,no,11,average,?,full,yes,full,good
2,2,?,?,tcf,35,?,?,5,?,11,generous,yes,full,?,none,bad
2,5,4,?,none,35,?,?,?,?,10,below_average,yes,full,?,?,good
2,4.5,5,?,tc,40,?,?,4,?,10,below_average,?,?,?,half,good
2,2.1,3,?,none,37,?,?,?,no,9,below_average,?,half,?,?,bad
2,6.9,?,?,?,?,?,2,3,?,12,average,?,half,?,?,good
3,3.5,5.8,?,tc,38,ret_allw,?,?,?,11,average,?,half,yes,full,good
3,4,4.5,?,none,?,ret_allw,?,?,yes,9,generous,?,?,yes,?,good
3,4.6,4,?,none,40,?,?,4,no,11,below_average,no,?,yes,none,good
2,4.6,4,?,none,40,?,?,?,?,11,generous,?,half,yes,full,good
2,4,4,5,none,40,ret_allw,2,?,?,11,?,yes,half,?,?,bad
?,4,3.5,?,tc,38,none,4,?,?,15,generous,yes,?,?,full,good
1,4,2.5,?,none,40,ret_allw,?,?,no,12,below_average,?,full,yes,full,good
3,4,2.5,?,none,40,empl_contr,?,?,no,13,average,yes,?,yes,?,good
3,4,3,?,none,38,empl_contr,?,?,?,15,average,?,half,?,?,bad
3,6,4.5,2,none,38,?,?,2,?,11,generous,?,none,yes,?,bad
2,4.5,2,?,tcf,?,?,?,25,yes,9,below_average,yes,full,yes,?,good
3,5.7,3,?,?,40,none,?,?,?,11,below_average,no,?,yes,full,bad
3,4,2.5,?,none,35,none,?,5,?,11,average,?,full,yes,half,bad
?,4,4,?,none,38,?,?,3,?,10,below_average,?,half,yes,none,good
2,2.8,5,4.6,none,38,none,?,3,?,11,generous,?,?,?,half,good
2,7,4.5,?,none,40,none,?,?,no,?,below_average,?,half,?,?,good
1,4.5,5.3,5,tcf,35,empl_contr,?,?,no,9,below_average,no,full,yes,none,good
3,2.5,4.6,?,none,33,?,?,?,?,11,average,?,full,yes,full,bad
2,2.5,4,?,?,37,?,?,14,yes,11,generous,no,?,yes,?,good
3,5,4.5,?,tcf,40,?,?,4,?,12,average,?,?,yes,full,good
2,2.5,?,4.5,?,?,?,4,3,?,13,average,?,half,yes,half,good
2,2,4,?,?,40,?,?,?,no,15,generous,?,half,yes,?,good
2,4.5,2.5,?,tcf,35,none,?,5,?,?,generous,no,?,yes,?,good
2,4.5,4.5,5,?,40,empl_contr,?,3,?,11,generous,no,full,?,?,good
2,4.5,5.8,?,?,39,empl_contr,?,?,?,11,average,no,half,yes,full,good
2,3.5,4.5,?,none,38,?,10,4,yes,9,below_average,?,full,yes,?,good
3,2.5,?,?,none,37,empl_contr,?,?,?,10,below_average,yes,half,yes,half,good
2,5,4,?,tc,40,?,?,?,?,12,generous,yes,full,yes,full,good
3,4,2.5,?,?,40,none,?,3,no,10,below_average,?,?,?,none,bad
1,2,?,?,tc,27,none,12,?,?,9,generous,?,half,?,full,good
3,4.5,4,4.5,?,38,empl_contr,?,5,?,11,below_average,no,?,?,?,good
2,2,4,?,?,?,empl_contr,?,5,?,9,average,?,full,?,full,good
2,3,4.5,?,none,40,none,?,?,?,11,average,?,full,?,?,good
3,5,4,4,none,40,empl_contr,2,5,?,11,generous,no,?,?,full,good
3,2,4.6,?,tcf,40,?,?,?,?,10,below_average,yes,half,yes,?,good
2,4,3,?,tc,35,?,?,?,yes,9,generous,yes,?,?,?,bad
2,2,2.5,4.6,none,38,?,?,5,no,11,?,yes,full,?,?,bad
3,4.5,6.4,?,tc,40,none,?,6,no,11,below_average,?,none,yes,none,good
3,4,4,?,?,40,none,?,3,yes,10,below_average,yes,none,?,?,bad
1,5.7,4.8,4.6,tc,38,?,?,5,?,11,average,?,none,?,?,bad
3,4,4.5,?,tcf,40,?,?,3,?,9,below_average,?,?,yes,half,bad
2,5,4,5,tc,40,ret_allw,?,?,?,11,below_average,yes,none,yes,?,bad
3,7,4,?,none,40,ret_allw,?,?,?,11,below_average,no,full,yes,?,bad
3,2,3,?,tcf,40,?,?,?,?,11,generous,?,full,yes,?,good
2,2,4,?,tcf,38,?,?,14,?,11,?,yes,?,yes,full,good
2,5.7,4,?,none,35,empl_contr,?,10,?,11,below_average,?,half,yes,half,good
3,2,2.5,?,none,38,?,?,?,?,10,average,yes,?,?,full,bad
3,2,4.5,?,tcf,35,?,?,?,?,10,average,no,?,yes,?,good
2,2,3,?,?,40,empl_contr,?,?,yes,10,average,?,half,no,?,bad
2,?,3,?,?,40,empl_contr,?,6,?,12,average,?,?,yes,?,good
3,4.5,3,?,?,37,none,?,?,yes,11,below_average,?,?,?,none,good
1,4.5,?,?,?,38,?,2,4,?,10,below_average,?,full,?,?,good
2,6,4.6,?,?,40,?,?,1,no,12,average,?,?,yes,full,good
1,2.5,4,?,none,40,empl_contr,?,?,?,12,?,yes,half,yes,full,good
2,3.5,3,?,tc,33,none,?,3,?,9,generous,?,?,?,none,good
1,2,?,?,?,40,?,?,?,no,11,generous,yes,full,?,?,bad
3,?,6.4,?,?,38,?,?,4,yes,12,?,yes,full,yes,full,good
3,4.5,4.5,?,tcf,38,empl_contr,13,14,?,10,below_average,?,full,yes,full,good
2,3.7,4,5,tcf,38,empl_contr,?,3,?,10,?,?,none,?,?,bad
3,3.5,2.5,?,none,40,ret_allw,?,4,yes,12,below_average,?,?,yes,full,good
2,4.5,3,2,?,38,?,?,?,?,15,?,?,full,yes,?,good
3,2.1,?,?,?,?,none,?,6,?,?,?,yes,?,?,half,good
3,5,?,?,tcf,37,ret_allw,?,2,?,11,generous,?,none,yes,full,good
3,6.4,?,?,?,40,none,10,6,?,?,average,yes,?,?,full,bad
3,5,?,?,none,38,none,?,?,yes,12,below_average,yes,full,?,full,good
1,3.7,2,?,none,27,none,?,?,?,12,generous,yes,?,?,full,bad
3,2,4,?,?,37,?,?,5,?,15,average,yes,?,yes,full,good
1,?,4,5,none,35,empl_contr,?,?,?,12,average,yes,full,yes,full,bad
3,3,4.4,?,?,?,ret_allw,?,?,no,11,below_average,yes,none,yes,none,bad
3,2.5,7,?,?,?,?,?,?,?,11,below_average,yes,?,yes,half,good
2,2.1,4,4.6,none,37,?,?,3,no,10,below_average,?,half,?,?,bad
2,4,4.5,?,tcf,38,?,?,1,?,12,generous,?,none,?,full,bad
3,6.9,?,4.5,tc,40,ret_allw,?,6,yes,12,generous,no,?,yes,full,bad
3,2.5,?,?,tcf,?,?,?,2,?,11,average,?,?,?,full,good
3,2,4,4,tcf,38,none,?,?,?,11,generous,yes,?,yes,half,good
3,6.4,4.6,?,none,40,empl_contr,?,?,no,10,?,yes,?,yes,none,good
2,3,4,2.3,none,39,?,?,?,?,10,average,yes,?,?,?,good
2,6.9,4.4,?,none,38,?,?,?,yes,11,generous,yes,?,no,full,good
1,4.5,6.4,?,none,40,?,?,?,yes,11,generous,?,half,?,full,good
3,3,4.5,?,none,40,?,?,3,yes,12,generous,yes,half,yes,?,good
2,5.7,4,?,?,35,ret_allw,?,?,?,10,generous,no,full,yes,?,bad
1,4,4,2.3,?,38,empl_contr,?,?,no,12,average,yes,none,?,none,bad
3,4,4,?,?,37,?,?,6,?,10,generous,no,half,yes,full,bad
2,4,4,?,none,40,none,?,?,?,11,?,?,none,?,half,good
2,4,?,?,none,40,empl_contr,?,?,yes,11,below_average,?,full,yes,?,good
3,2,4,?,tcf,36,?,?,?,?,11,below_average,?,full,yes,full,bad
2,4,4,?,tc,40,none,12,?,yes,15,generous,yes,full,yes,none,good
2,3,4.5,2,tcf,?,?,?,14,?,15,?,?,?,yes,?,good
2,2,?,?,none,40,?,?,?,?,15,average,?,none,yes,?,good
2,4,3,?,none,?,empl_contr,?,?,?,10,?,?,?,yes,full,bad
3,2.5,?,?,tcf,40,none,?,?,?,12,average,?,full,?,full,bad
2,5.7,3.5,?,none,38,?,?,?,?,10,below_average,?,half,?,half,good
3,4.6,3,4.6,tcf,35,?,?,?,?,11,below_average,?,?,?,full,bad
1,4.5,3.5,?,none,40,none,?,?,?,13,below_average,?,half,yes,?,good
1,2,3.5,?,?,35,ret_allw,?,0,yes,11,below_average,?,full,?,none,good
3,6.9,?,?,none,?,none,?,2,?,12,generous,yes,?,?,full,good
2,2.8,3.5,4.6,none,?,none,?,4,yes,10,average,yes,full,yes,none,bad
3,3,?,?,none,37,empl_contr,?,?,yes,12,below_average,yes,none,yes,full,bad
2,2,2.5,?,?,40,empl_contr,?,?,?,12,?,no,none,?,?,bad
2,5,5,4.5,?,40,?,?,5,?,13,below_average,?,half,yes,full,good
2,7,5,?,tc,38,?,?,4,no,?,average,no,?,?,full,bad
2,5.7,4,?,?,40,none,?,5,?,10,average,?,?,no,full,good
2,3.5,2,2,?,?,?,?,10,?,9,generous,?,?,?,half,good
2,4.5,2,?,none,38,none,?,4,no,12,below_average,?,half,?,?,good
2,3,4,?,none,40,empl_contr,?,?,yes,10,?,?,none,yes,full,bad
3,3,4.5,?,?,37,?,?,?,yes,11,?,?,half,no,none,good
2,2.5,4.5,?,tcf,38,empl_contr,?,4,?,11,below_average,?,?,yes,?,good
2,2,6,?,tcf,35,?,?,?,?,13,below_average,?,none,no,none,bad
2,5,5,5.1,none,40,none,?,?,?,10,average,yes,half,?,half,good
2,6.9,3,?,?,40,?,14,4,?,12,average,?,none,yes,?,bad
3,3,4.5,?,none,38,?,?,4,yes,11,below_average,yes,full,yes,?,bad
1,2,5,?,tc,40,?,?,?,?,?,average,yes,half,no,?,bad
2,5.7,4,?,?,35,?,?,?,?,11,below_average,yes,?,yes,half,good
1,2.5,3,?,?,38,none,?,5,?,11,below_average,yes,none,?,none,good
3,5,?,?,none,40,?,?,?,?,12,below_average,?,?,yes,?,good
2,2,?,?,none,39,?,?,?,?,11,generous,?,half,yes,full,good
1,2.5,5.3,5,tcf,38,none,?,?,?,10,?,?,half,?,?,bad
2,3.5,3,?,tc,40,?,?,14,?,9,below_average,?,full,yes,none,good
3,2,2.5,?,?,40,?,?,6,?,11,average,yes,full,?,full,good
2,4,3,?,?,39,?,?,?,?,11,generous,no,half,?,?,bad
2,4,4,5,?,40,?,?,?,?,11,average,no,half,?,?,good
2,3.5,4.5,?,?,35,empl_contr,?,5,yes,11,average,?,half,yes,full,bad
2,4,4,?,?,40,?,12,?,?,11,average,?,half,?,?,bad
3,5.7,4,?,tcf,40,?,?,4,yes,12,generous,yes,full,yes,full,bad
2,4.5,?,?,?,37,?,?,?,?,11,below_average,yes,none,yes,half,bad
2,4.3,2.5,4.5,tcf,38,?,?,?,no,10,generous,yes,none,?,full,good
3,4,?,?,tcf,40,?,?,?,no,?,below_average,?,?,yes,none,good
3,4.5,7,?,?,40,empl_contr,4,10,?,10,below_average,?,full,?,?,good
2,4.5,4,?,none,38,empl_contr,?,?,?,10,average,?,?,yes,half,good
2,2,4,2.5,none,?,empl_contr,?,?,?,11,?,yes,full,?,?,bad
2,5,4,5,none,35,empl_contr,?,?,?,12,average,?,?,yes,none,bad
2,4.5,4,2.3,?,40,?,?,0,?,11,average,?,full,?,full,good
3,5,4,?,tcf,38,?,?,?,?,10,average,?,full,?,?,good
2,3.5,4,?,none,38,?,?,2,?,10,average,?,?,yes,none,bad
2,4.5,4.5,?,tcf,38,?,?,?,yes,11,below_average,yes,half,yes,?,good
3,4.5,2.5,?,tcf,38,?,?,10,no,11,average,yes,?,yes,none,good
2,4,?,?,?,40,?,?,3,?,11,average,?,half,yes,?,good
1,2,4,5,none,35,ret_allw,?,?,?,11,average,no,full,?,full,good
3,3,?,?,tcf,38,empl_contr,?,?,yes,11,below_average,no,half,yes,?,good
3,4.5,?,?,tc,40,?,12,0,?,9,average,yes,none,?,?,good
2,2,4.6,4.6,tc,36,empl_contr,?,?,no,10,generous,?,none,?,half,bad
3,3.7,4.4,?,tc,35,empl_contr,13,1,no,11,generous,yes,?,yes,full,good
3,2.8,4,?,?,38,?,?,4,?,11,below_average,?,half,yes,none,bad
3,3,?,?,tc,40,empl_contr,?,?,?,12,below_average,?,none,no,none,good
1,3.5,2.5,?,none,40,empl_contr,?,?,?,11,below_average,?,?,yes,half,bad
1,5,5,?,none,38,empl_contr,?,?,?,11,average,?,half,yes,?,bad
2,2,5,?,?,40,?,2,4,?,10,below_average,?,?,?,?,bad
3,2,5,?,?,40,?,?,?,?,?,?,no,half,yes,none,good
2,6.4,4,?,tc,35,?,2,?,?,11,generous,?,half,yes,none,bad
3,3,6,?,tcf,40,empl_contr,?,5,no,9,below_average,?,full,yes,full,bad
2,3.5,?,?,none,?,none,14,4,no,12,below_average,yes,half,yes,half,bad
?,3.5,3,?,none,?,?,?,?,?,12,average,yes,none,no,full,good
2,4.5,?,?,none,35,empl_contr,14,2,yes,11,average,?,?,yes,half,good
2,2,4.5,?,tc,38,none,?,3,no,11,generous,no,full,yes,none,bad
1,4,5,2.1,?,40,empl_contr,?,14,?,11,below_average,?,?,yes,none,good
2,5,2.5,?,?,35,?,?,?,?,12,average,?,full,?,full,good
3,4.5,7,?,none,38,?,?,3,no,11,average,yes,?,yes,half,good
2,3.5,5.3,?,none,40,?,13,?,yes,10,generous,no,?,?,?,good
3,7,?,?,?,40,?,?,?,?,10,?,?,?,?,none,good
2,3.5,3.5,?,?,38,none,?,10,yes,13,below_average,yes,?,yes,?,bad
2,3.5,2.5,?,none,40,ret_allw,4,?,?,12,generous,?,?,?,full,good
3,5,4,?,?,38,none,?,?,?,9,below_average,no,?,?,half,good
2,3,3,2.1,tcf,40,none,?,4,?,12,generous,yes,none,yes,none,good
2,3.5,4,?,tc,35,?,?,6,yes,?,below_average,?,?,?,?,good
2,4,2,?,none,40,?,?,?,?,15,?,?,half,?,?,bad
2,5.7,?,?,?,38,none,4,3,?,11,?,?,?,yes,half,good
1,4,4,?,?,?,?,?,4,?,10,?,?,full,yes,?,bad
2,2.5,4,?,tc,35,none,14,?,?,11,?,?,none,?,full,bad
3,4.5,4,?,none,38,?,2,?,?,9,below_average,?,?,yes,full,good
2,3.5,?,5.1,none,37,empl_contr,?,3,?,12,average,?,?,no,none,good
2,4.5,?,?,none,?,ret_allw,?,?,yes,11,generous,yes,full,?,?,good
3,2,4.4,?,none,?,?,2,?,?,10,below_average,yes,?,yes,none,good
2,3,4.8,?,tcf,40,empl_contr,?,4,?,11,?,?,half,?,?,bad
1,2,?,?,tc,40,none,?,5,?,11,generous,?,?,?,?,good
2,2,?,?,none,40,?,?,?,?,9,average,?,?,?,?,good
3,5.7,4.5,?,tc,?,?,?,4,?,11,generous,?,half,?,full,good
1,2,4,?,tc,35,?,2,?,?,15,average,?,?,?,?,good
2,3,4.6,5,?,40,empl_contr,?,10,?,10,below_average,?,half,?,full,bad
2,6.4,2.5,?,none,38,?,?,?,no,11,?,?,none,yes,half,good
2,3.7,4.5,?,none,?,?,?,?,?,12,generous,?,half,yes,none,bad
2,4.6,3.5,?,?,38,empl_contr,8,25,yes,?,below_average,yes,half,?,full,good
2,4.5,4.5,5,tcf,38,?,?,?,?,9,generous,yes,none,yes,full,good
?,3.7,3,?,tc,35,empl_contr,4,3,?,9,average,yes,none,?,full,bad
2,2,4.5,?,?,35,?,?,?,?,11,generous,no,?,yes,full,good
2,4,?,4.6,?,40,?,?,2,?,12,?,no,half,?,full,good
2,6.4,4,?,?,37,?,?,3,?,12,below_average,no,half,yes,?,bad
2,5,4,2,none,40,?,14,5,no,10,below_average,?,full,?,full,good
2,2,?,?,?,35,?,?,4,yes,10,?,no,?,?,none,good
?,3.5,?,?,tc,35,empl_contr,?,?,yes,11,generous,yes,?,yes,full,bad
3,6.9,?,?,?,38,none,?,3,?,?,below_average,?,?,?,?,bad
2,4,4,4.6,tc,38,ret_allw,?,?,?,12,below_average,yes,full,?,?,bad
3,2,4.5,2.3,none,38,?,?,4,?,12,below_average,no,?,yes,?,good
3,3.5,4,5,?,35,?,?,2,yes,11,generous,?,none,yes,?,good
2,3.5,4.6,?,?,38,?,?,?,no,10,generous,yes,half,?,full,good
2,2,5,?,none,40,?,?,?,yes,11,below_average,?,?,yes,none,bad
3,3.7,2.5,?,?,37,?,14,?,?,11,generous,?,?,no,full,good
3,2,4,4.6,none,38,?,?,5,?,12,below_average,?,?,yes,full,bad
1,3,5,?,none,38,?,?,5,?,11,below_average,yes,half,yes,half,bad
3,2,?,?,?,40,ret_allw,?,?,?,11,average,?,none,yes,?,good
2,4.3,4,?,none,40,?,?,?,?,?,generous,?,full,yes,none,bad
2,3.7,2.5,?,?,40,?,?,?,?,11,average,yes,full,yes,full,bad
3,2,?,?,tcf,40,empl_contr,?,?,no,12,average,?,none,yes,?,bad
1,3.5,3,?,tcf,38,empl_contr,?,14,?,11,generous,?,?,yes,?,good
1,5,?,4.6,?,40,?,?,?,?,11,below_average,?,?,yes,full,good
